Temperature,Humidity,Pressure,Rain,Wind Direction,Wind Speed
19.8,41.0,1000.3,0.0,200.0,2.1
17.3,56.0,1000.5,0.0,150.0,3.2
13.4,69.0,1001.2,0.0,120.0,1.7
11.2,79.0,1001.8,0.0,90.0,1.6
9.7,84.0,1002.3,0.0,80.0,2.6
9.0,88.0,1002.5,0.0,90.0,3.0
8.8,89.0,1002.6,0.0,90.0,3.2
6.8,91.0,1002.7,0.0,80.0,3.6
7.0,93.0,1002.2,0.0,80.0,4.1
7.1,92.0,1002.1,0.0,80.0,3.5
5.6,94.0,1002.2,0.0,70.0,3.0
5.1,93.0,1002.2,0.0,60.0,2.0
4.3,94.0,1002.0,0.0,120.0,1.4
4.8,94.0,1001.7,0.0,90.0,2.5
3.0,94.0,1002.0,0.0,100.0,1.8
1.8,95.0,1002.5,0.0,130.0,1.6
3.0,95.0,1002.9,0.0,130.0,1.4
9.2,84.0,1003.2,0.0,0.0,0.0
14.8,62.0,1003.4,0.0,60.0,1.3
16.9,51.0,1003.0,0.0,0.0,0.0
19.7,38.0,1002.4,0.0,0.0,0.0
20.5,36.0,1001.3,0.0,270.0,1.6
21.7,32.0,1000.8,0.0,190.0,1.9
21.6,30.0,1000.6,0.0,190.0,1.4
20.3,40.0,1001.1,0.0,190.0,2.7
17.2,62.0,1001.9,0.0,160.0,4.7
14.5,72.0,1003.1,0.0,120.0,2.3
13.2,78.0,1004.2,0.0,120.0,1.6
13.5,81.0,1004.8,0.0,120.0,1.9
13.7,83.0,1005.1,0.0,110.0,1.4
13.6,84.0,1005.3,0.0,80.0,1.3
12.5,87.0,1005.6,0.0,0.0,0.0
10.0,90.0,1005.6,0.0,90.0,1.1
10.4,90.0,1005.6,0.0,150.0,1.4
11.5,87.0,1006.1,0.0,160.0,1.4
9.4,90.0,1006.2,0.0,0.0,0.0
7.5,93.0,1006.4,0.0,160.0,1.5
6.3,94.0,1006.4,0.0,160.0,1.3
5.5,95.0,1007.0,0.0,160.0,2.0
5.7,95.0,1008.0,0.0,110.0,2.0
5.8,95.0,1008.7,0.0,120.0,1.4
11.1,90.0,1009.2,0.0,90.0,1.9
15.5,68.0,1009.6,0.0,0.0,0.0
17.8,58.0,1009.4,0.0,280.0,1.2
19.0,53.0,1009.3,0.0,300.0,1.6
20.3,47.0,1008.7,0.0,240.0,2.0
20.7,45.0,1008.0,0.0,260.0,2.0
20.7,44.0,1007.8,0.0,230.0,2.0
19.9,45.0,1008.1,0.0,170.0,3.3
17.9,57.0,1008.4,0.0,160.0,3.1
14.9,70.0,1009.2,0.0,150.0,3.5
13.6,77.0,1009.9,0.0,100.0,2.1
11.6,83.0,1010.5,0.0,90.0,2.3
9.7,88.0,1010.6,0.0,90.0,2.5
8.0,91.0,1010.7,0.0,110.0,1.5
8.1,92.0,1010.6,0.0,80.0,3.0
7.0,93.0,1010.5,0.0,80.0,3.1
6.9,94.0,1009.8,0.0,80.0,3.0
4.9,94.0,1009.7,0.0,0.0,0.0
3.6,95.0,1009.4,0.0,0.0,0.0
3.0,95.0,1008.4,0.0,120.0,1.5
2.1,95.0,1007.9,0.0,0.0,0.0
2.2,96.0,1007.7,0.0,160.0,1.4
1.4,96.0,1007.9,0.0,0.0,0.0
3.6,95.0,1007.7,0.0,140.0,1.3
9.4,91.0,1007.8,0.0,150.0,1.1
13.8,68.0,1007.3,0.0,0.0,0.0
17.8,49.0,1006.2,0.0,290.0,1.2
20.1,44.0,1004.8,0.0,270.0,1.7
23.3,30.0,1003.1,0.0,270.0,2.0
26.2,17.0,1001.6,0.0,310.0,3.5
26.5,16.0,1000.6,0.0,320.0,3.2
25.9,17.0,1000.1,0.0,270.0,2.5
25.8,18.0,999.6,0.0,270.0,1.5
16.6,36.0,999.3,0.0,0.0,0.0
14.3,38.0,999.2,0.0,100.0,2.2
13.3,39.0,999.0,0.0,80.0,4.0
9.5,51.0,999.0,0.0,100.0,1.3
7.1,58.0,998.9,0.0,150.0,1.6
6.1,60.0,998.7,0.0,150.0,1.7
6.9,52.0,998.5,0.0,150.0,1.9
6.1,50.0,998.2,0.0,150.0,1.7
6.2,50.0,998.1,0.0,150.0,2.7
4.7,52.0,997.7,0.0,140.0,2.2
3.8,57.0,997.7,0.0,140.0,1.8
4.3,52.0,997.8,0.0,140.0,1.9
2.2,62.0,998.2,0.0,150.0,1.6
3.0,53.0,998.4,0.0,150.0,1.9
6.2,47.0,999.6,0.0,50.0,1.8
13.4,43.0,1000.4,0.0,70.0,1.7
16.7,61.0,1000.7,0.0,80.0,1.8
17.8,55.0,1000.7,0.0,170.0,1.9
20.1,42.0,999.8,0.0,150.0,1.5
21.3,35.0,998.7,0.0,180.0,1.4
22.3,30.0,998.2,0.0,180.0,1.9
22.2,32.0,998.1,0.0,170.0,2.9
20.4,40.0,998.4,0.0,180.0,4.3
18.5,46.0,999.3,0.0,180.0,4.5
14.9,56.0,1000.2,0.0,160.0,2.5
13.4,66.0,1001.7,0.0,90.0,1.8
12.3,71.0,1003.0,0.0,100.0,2.3
10.3,77.0,1004.4,0.0,90.0,2.9
10.8,78.0,1005.3,0.0,90.0,3.0
11.4,79.0,1006.1,0.0,140.0,2.2
9.4,82.0,1006.6,0.0,210.0,1.2
8.1,86.0,1007.1,0.0,320.0,1.2
7.1,89.0,1007.5,0.0,0.0,0.0
8.3,88.0,1008.2,0.0,110.0,2.1
8.6,85.0,1009.0,0.0,90.0,1.8
6.4,89.0,1009.3,0.0,150.0,1.4
5.1,90.0,1010.2,0.0,160.0,1.7
3.8,92.0,1010.5,0.0,130.0,1.6
4.2,92.0,1011.3,0.0,120.0,1.4
11.4,69.0,1011.6,0.0,90.0,1.6
14.7,45.0,1012.2,0.0,30.0,1.3
16.4,38.0,1011.6,0.0,280.0,2.1
17.3,35.0,1010.7,0.0,250.0,2.0
17.9,35.0,1009.7,0.0,230.0,2.4
19.1,34.0,1008.8,0.0,250.0,1.8
19.1,33.0,1008.6,0.0,200.0,1.7
19.5,32.0,1008.3,0.0,190.0,1.4
18.0,35.0,1008.6,0.0,180.0,1.5
12.7,52.0,1008.9,0.0,130.0,2.9
9.7,61.0,1009.3,0.0,80.0,1.7
7.9,67.0,1009.9,0.0,120.0,2.2
6.2,71.0,1009.9,0.0,80.0,1.7
5.3,75.0,1009.3,0.0,100.0,2.0
5.3,75.0,1009.1,0.0,90.0,3.2
3.3,79.0,1009.1,0.0,0.0,0.0
2.0,85.0,1009.0,0.0,140.0,1.5
2.0,87.0,1008.8,0.0,130.0,1.7
1.3,89.0,1008.7,0.0,130.0,1.1
3.2,89.0,1008.3,0.0,100.0,1.6
2.5,87.0,1008.6,0.0,110.0,1.5
0.6,91.0,1008.5,0.0,120.0,1.4
0.6,91.0,1008.7,0.0,130.0,1.3
3.0,89.0,1009.3,0.0,140.0,1.2
10.1,64.0,1009.8,0.0,0.0,0.0
14.8,44.0,1010.1,0.0,0.0,0.0
18.4,34.0,1009.6,0.0,0.0,0.0
22.3,24.0,1008.5,0.0,290.0,1.4
23.7,18.0,1007.7,0.0,280.0,3.1
25.4,16.0,1006.9,0.0,280.0,3.2
26.0,15.0,1006.9,0.0,300.0,3.1
26.0,15.0,1006.8,0.0,280.0,2.4
19.1,42.0,1007.2,0.0,190.0,3.4
15.1,66.0,1008.7,0.0,180.0,2.5
11.9,74.0,1010.0,0.0,110.0,1.1
9.8,82.0,1010.4,0.0,100.0,1.9
9.7,87.0,1010.4,0.0,100.0,2.4
8.9,88.0,1010.6,0.0,90.0,2.6
7.0,91.0,1010.3,0.0,100.0,1.5
6.6,92.0,1010.0,0.0,90.0,2.1
5.2,90.0,1009.6,0.0,80.0,2.4
3.5,91.0,1009.0,0.0,100.0,1.5
3.2,93.0,1008.5,0.0,150.0,1.7
3.2,94.0,1007.9,0.0,130.0,1.4
2.1,95.0,1007.8,0.0,140.0,1.4
1.7,95.0,1007.7,0.0,110.0,1.5
1.8,95.0,1008.0,0.0,0.0,0.0
4.2,96.0,1008.1,0.0,0.0,0.0
8.0,93.0,1008.1,0.0,0.0,0.0
14.1,70.0,1007.6,0.0,0.0,0.0
17.1,50.0,1007.0,0.0,220.0,1.5
20.8,36.0,1006.0,0.0,290.0,1.3
25.5,29.0,1004.4,0.0,260.0,1.2
28.9,19.0,1003.6,0.0,270.0,1.2
29.6,16.0,1003.0,0.0,210.0,2.4
29.9,15.0,1002.7,0.0,200.0,2.0
27.8,18.0,1002.7,0.0,320.0,1.3
21.2,27.0,1003.0,0.0,50.0,2.1
19.9,26.0,1003.4,0.0,90.0,4.1
16.8,31.0,1003.6,0.0,80.0,4.0
17.2,28.0,1003.6,0.0,80.0,4.6
17.7,27.0,1003.9,0.0,90.0,3.3
15.7,32.0,1004.0,0.0,170.0,1.4
14.5,35.0,1004.0,0.0,200.0,2.1
12.5,41.0,1004.2,0.0,160.0,2.8
10.5,48.0,1004.2,0.0,140.0,1.5
10.1,48.0,1004.2,0.0,150.0,1.8
9.7,50.0,1004.4,0.0,150.0,1.7
9.4,51.0,1004.4,0.0,150.0,1.8
12.0,43.0,1005.4,0.0,150.0,2.7
12.1,49.0,1006.7,0.0,60.0,1.9
14.3,48.0,1007.7,0.0,100.0,2.9
18.1,45.0,1008.5,0.0,90.0,2.8
19.0,53.0,1009.3,0.0,140.0,2.8
19.9,56.0,1009.5,0.0,170.0,3.2
21.5,49.0,1009.1,0.0,160.0,2.9
22.7,44.0,1008.1,0.0,180.0,3.2
22.8,43.0,1007.5,0.0,160.0,3.2
21.8,48.0,1007.7,0.0,170.0,3.8
20.7,52.0,1008.3,0.0,180.0,4.0
18.6,61.0,1009.0,0.0,180.0,4.3
16.2,68.0,1009.7,0.0,180.0,2.9
14.3,74.0,1011.1,0.0,160.0,1.4
13.0,80.0,1011.6,0.0,0.0,0.0
13.1,80.0,1011.7,0.0,140.0,1.1
13.2,88.0,1012.6,0.4,0.0,0.0
13.7,93.0,1012.8,0.4,0.0,0.0
13.8,95.0,1013.1,0.0,0.0,0.0
13.8,95.0,1013.1,0.0,0.0,0.0
13.6,96.0,1012.9,0.2,0.0,0.0
13.5,96.0,1012.9,0.0,0.0,0.0
13.3,96.0,1013.1,0.0,0.0,0.0
13.2,96.0,1012.9,0.0,0.0,0.0
13.0,96.0,1013.2,0.0,0.0,0.0
12.7,96.0,1013.5,0.0,0.0,0.0
13.1,96.0,1013.8,0.0,0.0,0.0
13.8,96.0,1014.3,0.0,80.0,1.3
14.6,96.0,1014.6,0.0,0.0,0.0
15.5,92.0,1014.5,0.0,0.0,0.0
16.3,77.0,1013.8,0.0,100.0,1.7
16.4,74.0,1012.7,0.0,100.0,2.8
16.5,70.0,1012.0,0.0,110.0,3.7
19.2,58.0,1011.2,0.0,90.0,4.0
17.7,63.0,1011.1,0.0,100.0,4.2
16.4,67.0,1011.4,0.0,110.0,4.5
15.2,70.0,1011.5,0.0,100.0,3.5
15.0,67.0,1011.7,0.0,100.0,3.5
14.1,71.0,1011.6,0.0,100.0,2.9
13.4,74.0,1011.4,0.0,100.0,2.4
11.4,83.0,1010.9,0.0,90.0,1.3
9.9,87.0,1010.5,0.0,80.0,1.5
8.9,90.0,1010.0,0.0,110.0,1.6
7.6,91.0,1009.3,0.0,0.0,0.0
6.8,94.0,1008.5,0.0,0.0,0.0
6.3,94.0,1007.6,0.0,0.0,0.0
6.0,95.0,1007.3,0.0,150.0,1.7
5.6,95.0,1007.0,0.0,150.0,1.6
5.4,95.0,1006.9,0.0,140.0,1.4
4.7,95.0,1006.7,0.0,0.0,0.0
6.4,96.0,1006.7,0.0,140.0,1.2
11.7,93.0,1006.3,0.0,100.0,1.5
16.6,70.0,1006.2,0.0,0.0,0.0
19.2,59.0,1005.0,0.0,260.0,1.4
23.0,48.0,1003.6,0.0,290.0,1.3
25.7,38.0,1001.8,0.0,300.0,1.3
29.3,27.0,1000.5,0.0,40.0,1.3
30.0,20.0,999.5,0.0,290.0,1.3
29.4,20.0,999.0,0.0,50.0,2.0
27.8,23.0,998.3,0.0,50.0,1.7
21.0,38.0,998.3,0.0,30.0,1.4
19.2,38.0,998.3,0.0,110.0,1.5
17.4,44.0,998.2,0.0,90.0,1.9
22.8,28.0,997.6,0.0,30.0,3.2
23.4,26.0,997.3,0.0,20.0,3.3
19.0,34.0,997.3,0.0,40.0,2.4
18.7,37.0,997.1,0.0,130.0,1.5
19.8,35.0,997.1,0.0,10.0,2.2
22.8,31.0,996.4,0.0,120.0,2.7
20.9,34.0,997.0,0.0,20.0,4.2
18.9,40.0,996.7,0.0,350.0,1.7
20.1,36.0,997.0,0.0,40.0,1.4
17.1,47.0,997.2,0.0,150.0,1.5
17.3,46.0,997.6,0.0,100.0,1.9
18.3,43.0,998.0,0.0,100.0,1.9
22.5,33.0,998.4,0.0,80.0,3.1
22.0,47.0,999.8,0.0,170.0,4.4
22.5,49.0,999.9,0.0,180.0,3.5
22.8,50.0,999.1,0.0,190.0,3.4
23.4,51.0,998.7,0.0,160.0,2.4
21.3,65.0,998.8,0.0,170.0,3.5
22.4,57.0,998.3,0.0,120.0,2.5
22.0,57.0,998.7,0.0,90.0,2.2
19.5,64.0,1000.4,0.0,180.0,4.6
17.3,75.0,1001.4,0.0,170.0,3.3
15.9,81.0,1001.9,0.0,80.0,2.0
14.3,86.0,1002.6,0.0,90.0,2.2
14.0,89.0,1002.9,0.0,100.0,2.4
12.1,92.0,1003.3,0.0,160.0,1.4
11.5,91.0,1003.3,0.0,100.0,1.8
12.3,93.0,1002.9,0.0,90.0,2.0
10.7,92.0,1002.5,0.0,110.0,1.7
9.0,93.0,1002.6,0.0,0.0,0.0
8.5,95.0,1002.5,0.0,150.0,1.3
7.7,95.0,1002.2,0.0,130.0,1.4
9.4,95.0,1002.2,0.0,90.0,3.0
7.5,95.0,1003.1,0.0,140.0,1.9
6.7,96.0,1003.9,0.0,160.0,1.9
8.5,95.0,1004.7,0.0,90.0,2.4
13.8,84.0,1005.4,0.0,160.0,1.8
18.9,53.0,1005.8,0.0,270.0,1.8
21.3,44.0,1005.6,0.0,280.0,2.2
23.3,34.0,1005.1,0.0,260.0,3.1
24.6,29.0,1004.5,0.0,260.0,3.4
25.4,27.0,1003.6,0.0,250.0,3.2
24.0,36.0,1003.6,0.0,220.0,3.9
21.7,44.0,1004.6,0.0,160.0,5.4
19.7,50.0,1005.3,0.0,170.0,4.5
16.4,64.0,1006.4,0.0,160.0,2.9
15.1,71.0,1007.6,0.0,110.0,1.9
13.2,79.0,1008.2,0.0,100.0,1.3
12.3,82.0,1008.7,0.0,90.0,3.1
12.1,85.0,1009.1,0.0,80.0,3.2
12.1,87.0,1009.2,0.0,90.0,1.8
11.3,88.0,1009.2,0.0,80.0,3.2
10.0,90.0,1009.3,0.0,110.0,1.5
10.3,91.0,1009.0,0.0,90.0,2.5
10.2,92.0,1008.4,0.0,90.0,2.8
9.7,92.0,1008.0,0.0,80.0,2.6
8.3,93.0,1007.9,0.0,80.0,2.4
7.2,94.0,1008.1,0.0,80.0,2.4
6.5,94.0,1008.4,0.0,90.0,1.3
7.9,95.0,1008.7,0.0,0.0,0.0
12.8,81.0,1008.9,0.0,0.0,0.0
16.1,69.0,1008.4,0.0,0.0,0.0
18.7,61.0,1007.6,0.0,290.0,1.3
21.0,52.0,1006.6,0.0,270.0,1.5
22.5,46.0,1005.3,0.0,260.0,1.6
24.6,38.0,1004.3,0.0,260.0,1.5
24.4,38.0,1003.9,0.0,250.0,2.0
25.0,31.0,1003.6,0.0,230.0,2.3
23.7,32.0,1004.1,0.0,240.0,2.4
17.3,67.0,1005.7,0.0,200.0,6.2
15.7,78.0,1008.1,0.0,210.0,3.0
14.2,82.0,1008.9,0.0,0.0,0.0
12.9,86.0,1009.4,0.0,90.0,1.7
13.4,85.0,1009.9,0.0,100.0,1.7
13.0,86.0,1010.0,0.0,0.0,0.0
13.4,87.0,1009.6,0.0,90.0,1.2
13.9,86.0,1009.3,0.0,0.0,0.0
14.1,85.0,1009.3,0.0,0.0,0.0
13.9,84.0,1009.1,0.0,0.0,0.0
13.7,84.0,1009.0,0.0,0.0,0.0
13.4,83.0,1008.8,0.0,0.0,0.0
13.3,82.0,1008.8,0.0,80.0,1.5
13.1,82.0,1008.7,0.0,90.0,1.8
13.4,80.0,1008.8,0.0,100.0,1.6
14.3,76.0,1008.8,0.0,80.0,1.7
14.9,71.0,1008.6,0.0,70.0,1.4
15.4,70.0,1008.0,0.0,100.0,1.4
16.3,67.0,1006.8,0.0,160.0,1.7
15.5,69.0,1005.6,0.0,190.0,1.9
16.0,72.0,1004.2,0.0,160.0,2.2
16.2,73.0,1003.2,0.0,120.0,2.3
17.1,71.0,1002.7,0.0,120.0,2.6
16.8,76.0,1001.5,0.0,110.0,4.6
16.3,83.0,1001.7,0.0,110.0,4.2
15.6,88.0,1002.5,0.0,170.0,2.6
15.1,94.0,1002.1,0.0,200.0,3.6
14.8,95.0,1002.4,1.2,220.0,2.4
14.8,96.0,1002.8,0.0,290.0,1.9
14.8,96.0,1003.2,0.2,280.0,1.4
14.4,96.0,1002.4,0.6,240.0,2.2
13.5,96.0,1002.9,0.6,240.0,3.0
13.0,95.0,1002.9,0.0,220.0,4.3
12.9,95.0,1003.3,0.6,290.0,1.7
12.9,96.0,1003.5,3.6,290.0,2.0
12.7,96.0,1003.9,0.4,250.0,2.0
12.5,96.0,1004.8,1.6,240.0,2.1
12.2,96.0,1006.2,1.0,250.0,1.6
11.8,97.0,1007.0,0.8,310.0,2.3
12.6,96.0,1008.2,2.4,220.0,1.7
13.7,95.0,1008.5,0.2,230.0,1.8
15.5,85.0,1008.4,0.0,270.0,2.0
15.4,79.0,1007.7,0.0,270.0,2.1
17.6,68.0,1006.8,0.0,280.0,1.8
14.3,88.0,1006.6,0.6,230.0,2.6
14.6,88.0,1006.9,0.2,190.0,3.1
14.9,78.0,1007.0,0.0,220.0,3.2
14.3,81.0,1007.4,0.0,200.0,2.7
14.2,84.0,1007.9,0.0,0.0,0.0
13.4,88.0,1008.2,0.0,0.0,0.0
12.6,90.0,1008.8,0.0,0.0,0.0
11.7,89.0,1009.1,0.0,110.0,1.7
10.3,92.0,1009.2,0.0,90.0,1.2
10.1,94.0,1009.3,0.0,100.0,1.8
9.1,95.0,1009.1,0.0,120.0,1.6
9.3,96.0,1008.9,0.0,120.0,1.2
9.5,95.0,1008.4,0.0,80.0,1.8
7.4,95.0,1008.2,0.0,0.0,0.0
6.5,96.0,1008.2,0.0,170.0,1.1
5.4,96.0,1008.5,0.0,110.0,1.2
5.8,96.0,1008.4,0.0,100.0,1.5
4.7,96.0,1008.5,0.0,140.0,1.2
6.7,96.0,1008.8,0.0,130.0,1.4
11.4,94.0,1009.5,0.0,0.0,0.0
14.3,75.0,1009.4,0.0,0.0,0.0
17.2,68.0,1009.1,0.0,300.0,1.5
19.1,51.0,1008.6,0.0,280.0,3.3
20.0,44.0,1007.6,0.0,280.0,3.7
20.5,37.0,1007.0,0.0,290.0,3.6
21.0,35.0,1006.6,0.0,270.0,3.3
20.0,46.0,1006.6,0.0,230.0,3.5
17.5,56.0,1007.1,0.0,190.0,5.1
14.8,65.0,1008.1,0.0,190.0,3.6
12.6,71.0,1009.0,0.0,150.0,1.1
12.7,70.0,1009.9,0.2,240.0,1.6
10.4,83.0,1010.4,0.0,70.0,1.7
9.7,84.0,1010.9,0.0,160.0,2.0
9.3,89.0,1011.1,0.0,0.0,0.0
11.4,87.0,1011.2,0.0,180.0,1.2
12.1,93.0,1011.0,0.0,210.0,1.6
11.6,94.0,1010.6,0.0,0.0,0.0
11.7,95.0,1010.6,0.0,0.0,0.0
11.6,96.0,1010.0,0.2,0.0,0.0
11.4,96.0,1009.6,0.0,0.0,0.0
11.1,96.0,1009.7,0.0,140.0,1.1
10.7,96.0,1009.9,0.0,0.0,0.0
11.2,96.0,1010.4,0.0,0.0,0.0
12.4,95.0,1010.8,0.0,0.0,0.0
15.0,86.0,1010.8,0.0,0.0,0.0
16.5,69.0,1010.3,0.0,0.0,0.0
17.7,61.0,1009.3,0.0,40.0,1.1
19.0,54.0,1008.4,0.0,240.0,1.4
20.0,50.0,1007.3,0.0,230.0,1.6
20.4,48.0,1006.8,0.0,200.0,1.9
18.2,61.0,1006.5,0.0,150.0,3.3
17.2,65.0,1006.8,0.0,150.0,3.7
14.6,76.0,1007.2,0.0,120.0,3.3
12.8,78.0,1007.7,0.0,80.0,2.2
11.5,85.0,1008.2,0.0,70.0,2.3
11.3,88.0,1008.7,0.0,90.0,2.6
11.1,87.0,1008.6,0.0,70.0,1.9
10.1,90.0,1008.5,0.0,90.0,2.4
9.4,92.0,1008.1,0.0,90.0,2.6
7.7,93.0,1008.0,0.0,80.0,1.3
6.8,94.0,1008.2,0.0,210.0,1.1
6.0,95.0,1008.1,0.0,120.0,1.4
5.7,96.0,1007.8,0.0,130.0,1.8
5.3,96.0,1007.9,0.0,130.0,1.2
4.7,96.0,1008.2,0.0,130.0,1.6
3.9,96.0,1008.5,0.2,140.0,1.4
6.2,96.0,1009.0,0.0,0.0,0.0
10.7,93.0,1009.2,0.0,0.0,0.0
14.0,76.0,1009.0,0.0,10.0,1.2
16.0,68.0,1008.3,0.0,290.0,1.2
18.6,60.0,1007.8,0.0,220.0,1.3
20.3,56.0,1006.5,0.0,290.0,1.6
22.0,49.0,1005.6,0.0,260.0,1.7
21.8,55.0,1005.2,0.0,190.0,3.2
21.1,60.0,1005.3,0.0,150.0,4.0
19.5,66.0,1005.6,0.0,150.0,3.2
16.3,78.0,1005.6,0.0,160.0,2.2
13.9,86.0,1006.0,0.0,0.0,0.0
12.1,90.0,1006.4,0.0,0.0,0.0
10.1,93.0,1006.2,0.0,0.0,0.0
8.8,94.0,1006.1,0.0,0.0,0.0
8.9,95.0,1005.5,0.0,130.0,1.4
7.6,95.0,1005.0,0.0,150.0,1.5
7.3,95.0,1005.2,0.0,140.0,1.2
6.8,96.0,1004.6,0.0,150.0,1.3
6.8,96.0,1004.1,0.0,0.0,0.0
6.9,96.0,1003.4,0.0,0.0,0.0
8.0,97.0,1003.3,0.0,90.0,1.5
8.0,97.0,1003.3,0.0,0.0,0.0
6.7,97.0,1002.9,0.0,0.0,0.0
7.2,97.0,1002.7,0.2,0.0,0.0
11.0,96.0,1002.7,0.0,0.0,0.0
15.0,82.0,1002.7,0.0,0.0,0.0
18.1,65.0,1001.7,0.0,290.0,1.4
22.1,46.0,1000.6,0.0,300.0,1.5
24.3,37.0,999.5,0.0,260.0,2.3
25.9,32.0,998.4,0.0,270.0,2.1
27.5,26.0,997.6,0.0,260.0,1.8
27.8,23.0,997.1,0.0,240.0,1.6
27.5,23.0,996.7,0.0,250.0,1.2
19.1,49.0,997.1,0.0,0.0,0.0
16.0,61.0,997.1,0.0,100.0,2.6
15.3,57.0,997.0,0.0,90.0,2.9
13.4,64.0,997.3,0.0,90.0,3.1
10.5,75.0,997.7,0.0,80.0,1.2
9.2,78.0,998.1,0.0,80.0,1.5
9.3,74.0,998.3,0.0,100.0,2.5
10.5,74.0,998.3,0.0,90.0,4.2
10.5,68.0,998.3,0.0,90.0,4.2
9.1,71.0,998.6,0.0,90.0,2.7
9.4,67.0,999.1,0.0,90.0,4.7
9.5,62.0,999.4,0.0,90.0,4.4
9.2,62.0,999.5,0.0,90.0,4.6
9.1,63.0,999.6,0.0,90.0,4.6
8.9,68.0,1000.0,0.0,80.0,3.8
13.1,57.0,1000.4,0.0,20.0,1.4
16.1,46.0,1000.9,0.0,200.0,2.1
20.0,33.0,1000.6,0.0,240.0,1.8
23.3,24.0,999.4,0.0,330.0,1.2
26.0,16.0,998.4,0.0,280.0,1.9
27.8,13.0,997.7,0.0,300.0,4.1
27.7,14.0,996.7,0.0,300.0,3.9
27.9,13.0,996.0,0.0,290.0,3.1
25.3,26.0,995.9,0.0,240.0,2.4
16.4,66.0,995.9,0.0,220.0,2.0
12.8,83.0,996.7,0.0,260.0,1.5
10.2,89.0,997.1,0.0,280.0,1.2
8.9,92.0,997.0,0.0,120.0,1.7
7.5,93.0,997.5,0.0,140.0,1.2
8.2,91.0,996.9,0.0,90.0,2.8
7.2,93.0,996.5,0.0,80.0,1.9
6.4,92.0,996.4,0.0,160.0,1.9
7.5,81.0,995.8,0.0,100.0,1.2
6.9,73.0,994.9,0.0,270.0,1.2
8.6,57.0,995.1,0.0,200.0,1.5
9.9,44.0,995.3,0.0,170.0,1.9
15.2,23.0,996.5,0.0,200.0,2.4
14.8,25.0,997.9,0.0,250.0,2.8
17.0,26.0,999.1,0.0,190.0,2.6
19.3,24.0,1000.3,0.0,250.0,1.9
21.3,22.0,1000.7,0.0,260.0,2.9
23.7,18.0,1000.8,0.0,270.0,4.0
23.1,33.0,1000.6,0.0,250.0,5.2
22.4,44.0,1000.4,0.0,190.0,5.8
21.9,50.0,1000.6,0.0,190.0,4.4
20.8,52.0,1001.1,0.0,180.0,4.6
18.4,59.0,1002.0,0.0,180.0,4.7
16.2,65.0,1003.1,0.0,190.0,4.5
15.1,68.0,1004.0,0.0,180.0,4.2
14.7,72.0,1005.1,0.0,170.0,3.1
14.6,74.0,1005.9,0.0,100.0,1.3
14.1,77.0,1006.7,0.0,150.0,1.9
13.8,77.0,1007.1,0.0,0.0,0.0
13.4,79.0,1007.3,0.0,120.0,1.1
12.8,80.0,1007.0,0.0,100.0,1.2
12.6,81.0,1006.9,0.0,80.0,1.5
12.8,78.0,1007.0,0.0,110.0,1.4
12.2,78.0,1006.9,0.0,110.0,1.4
10.7,84.0,1007.0,0.0,90.0,2.2
9.6,87.0,1007.1,0.0,120.0,1.6
8.9,89.0,1007.4,0.0,90.0,2.3
8.8,90.0,1008.3,0.0,80.0,2.6
10.4,87.0,1009.1,0.0,80.0,2.8
12.9,80.0,1009.4,0.0,80.0,2.3
14.2,71.0,1009.8,0.0,90.0,1.9
15.2,68.0,1009.6,0.0,170.0,1.8
15.9,64.0,1009.3,0.0,190.0,2.3
15.8,63.0,1008.7,0.0,200.0,3.2
16.7,59.0,1008.0,0.0,190.0,3.1
17.8,53.0,1007.6,0.0,190.0,2.7
16.2,57.0,1007.8,0.0,170.0,3.7
15.5,56.0,1007.8,0.0,170.0,3.7
14.5,61.0,1008.8,0.0,180.0,3.1
13.5,66.0,1009.9,0.0,180.0,2.8
13.0,72.0,1010.4,0.0,190.0,1.7
12.6,74.0,1010.6,0.0,0.0,0.0
12.3,76.0,1011.1,0.0,0.0,0.0
12.1,78.0,1011.0,0.0,0.0,0.0
12.0,79.0,1010.6,0.0,80.0,1.2
11.5,82.0,1011.0,0.0,0.0,0.0
11.2,84.0,1011.1,0.0,0.0,0.0
11.2,83.0,1011.4,0.0,160.0,1.3
11.2,84.0,1011.4,0.0,0.0,0.0
11.1,86.0,1011.1,0.0,90.0,1.3
11.0,86.0,1011.4,0.0,70.0,1.3
10.9,86.0,1011.7,0.0,0.0,0.0
11.4,83.0,1012.2,0.0,90.0,1.2
12.6,78.0,1012.6,0.0,90.0,1.4
14.1,66.0,1012.6,0.0,0.0,0.0
15.4,58.0,1012.5,0.0,220.0,1.1
16.1,55.0,1012.6,0.0,210.0,1.9
17.1,52.0,1011.6,0.0,200.0,2.7
17.4,49.0,1010.6,0.0,200.0,3.0
16.4,55.0,1010.7,0.0,180.0,3.5
16.0,54.0,1011.0,0.0,180.0,3.7
14.7,59.0,1011.4,0.0,170.0,2.8
13.6,68.0,1011.6,0.0,120.0,2.3
11.4,78.0,1012.1,0.0,100.0,2.3
9.9,83.0,1012.2,0.0,120.0,1.8
8.2,89.0,1012.0,0.0,130.0,1.3
7.2,91.0,1012.0,0.0,140.0,1.3
7.0,92.0,1011.7,0.0,110.0,2.0
6.7,93.0,1011.9,0.0,130.0,1.4
6.9,93.0,1011.5,0.0,90.0,2.1
