/home/chkkar002/envs/diffstg/lib64/python3.9/site-packages/optuna/_experimental.py:33: ExperimentalWarning: Argument ``multivariate`` is an experimental feature. The interface can change in the future.
  optuna_warn(
[I 2026-08-17 15:18:36,442] A new study created in RDB with name: agcrn_tuning_RV
/scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/lib/dataloader.py:80: UserWarning: The torch.cuda.*DtypeTensor constructors are no longer recommended. It's best to use methods such as torch.tensor(data, dtype=*, device='cuda') to create tensors. (Triggered internally at /pytorch/torch/csrc/tensor/python_tensor.cpp:78.)
  X, Y = TensorFloat(X), TensorFloat(Y)
wandb: [wandb.login()] Loaded credentials for https://api.wandb.ai from /home/chkkar002/.netrc.
2026-08-17 20:44: **********Train Epoch 45: averaged Loss: 0.346818, tf_ratio: 1.000000
2026-08-17 20:44: **********Val Epoch 45: average Loss: 0.339567
2026-08-17 20:44: *********************************Current best model saved!
2026-08-17 20:44: Train Epoch 46: 0/410 Loss: 0.344591
2026-08-17 20:44: Train Epoch 46: 20/410 Loss: 0.332038
2026-08-17 20:44: Train Epoch 46: 40/410 Loss: 0.332746
2026-08-17 20:44: Train Epoch 46: 60/410 Loss: 0.348120
2026-08-17 20:44: Train Epoch 46: 80/410 Loss: 0.344452
2026-08-17 20:44: Train Epoch 46: 100/410 Loss: 0.352323
2026-08-17 20:44: Train Epoch 46: 120/410 Loss: 0.357056
2026-08-17 20:44: Train Epoch 46: 140/410 Loss: 0.349568
2026-08-17 20:44: Train Epoch 46: 160/410 Loss: 0.335620
2026-08-17 20:44: Train Epoch 46: 180/410 Loss: 0.360414
2026-08-17 20:44: Train Epoch 46: 200/410 Loss: 0.334029
2026-08-17 20:44: Train Epoch 46: 220/410 Loss: 0.347436
2026-08-17 20:44: Train Epoch 46: 240/410 Loss: 0.348401
2026-08-17 20:44: Train Epoch 46: 260/410 Loss: 0.355028
2026-08-17 20:44: Train Epoch 46: 280/410 Loss: 0.342553
2026-08-17 20:44: Train Epoch 46: 300/410 Loss: 0.354759
2026-08-17 20:44: Train Epoch 46: 320/410 Loss: 0.355710
2026-08-17 20:44: Train Epoch 46: 340/410 Loss: 0.345437
2026-08-17 20:45: Train Epoch 46: 360/410 Loss: 0.348249
2026-08-17 20:45: Train Epoch 46: 380/410 Loss: 0.349444
2026-08-17 20:45: Train Epoch 46: 400/410 Loss: 0.329905
2026-08-17 20:45: **********Train Epoch 46: averaged Loss: 0.346565, tf_ratio: 1.000000
2026-08-17 20:45: **********Val Epoch 46: average Loss: 0.339712
2026-08-17 20:45: Train Epoch 47: 0/410 Loss: 0.343415
2026-08-17 20:45: Train Epoch 47: 20/410 Loss: 0.337446
2026-08-17 20:45: Train Epoch 47: 40/410 Loss: 0.350464
2026-08-17 20:45: Train Epoch 47: 60/410 Loss: 0.343271
2026-08-17 20:45: Train Epoch 47: 80/410 Loss: 0.339556
2026-08-17 20:45: Train Epoch 47: 100/410 Loss: 0.357429
2026-08-17 20:45: Train Epoch 47: 120/410 Loss: 0.369915
2026-08-17 20:45: Train Epoch 47: 140/410 Loss: 0.341392
2026-08-17 20:45: Train Epoch 47: 160/410 Loss: 0.355444
2026-08-17 20:45: Train Epoch 47: 180/410 Loss: 0.340319
2026-08-17 20:45: Train Epoch 47: 200/410 Loss: 0.346887
2026-08-17 20:45: Train Epoch 47: 220/410 Loss: 0.343126
2026-08-17 20:45: Train Epoch 47: 240/410 Loss: 0.345471
2026-08-17 20:45: Train Epoch 47: 260/410 Loss: 0.356656
2026-08-17 20:45: Train Epoch 47: 280/410 Loss: 0.341465
2026-08-17 20:45: Train Epoch 47: 300/410 Loss: 0.349577
2026-08-17 20:45: Train Epoch 47: 320/410 Loss: 0.341972
2026-08-17 20:45: Train Epoch 47: 340/410 Loss: 0.343676
2026-08-17 20:46: Train Epoch 47: 360/410 Loss: 0.353106
2026-08-17 20:46: Train Epoch 47: 380/410 Loss: 0.344186
2026-08-17 20:46: Train Epoch 47: 400/410 Loss: 0.352234
2026-08-17 20:46: **********Train Epoch 47: averaged Loss: 0.346338, tf_ratio: 1.000000
2026-08-17 20:46: **********Val Epoch 47: average Loss: 0.338910
2026-08-17 20:46: *********************************Current best model saved!
2026-08-17 20:46: Train Epoch 48: 0/410 Loss: 0.333670
2026-08-17 20:46: Train Epoch 48: 20/410 Loss: 0.351682
2026-08-17 20:46: Train Epoch 48: 40/410 Loss: 0.346346
2026-08-17 20:46: Train Epoch 48: 60/410 Loss: 0.340225
2026-08-17 20:46: Train Epoch 48: 80/410 Loss: 0.351154
2026-08-17 20:46: Train Epoch 48: 100/410 Loss: 0.345791
2026-08-17 20:46: Train Epoch 48: 120/410 Loss: 0.338945
2026-08-17 20:46: Train Epoch 48: 140/410 Loss: 0.344796
2026-08-17 20:46: Train Epoch 48: 160/410 Loss: 0.355649
2026-08-17 20:46: Train Epoch 48: 180/410 Loss: 0.335460
2026-08-17 20:46: Train Epoch 48: 200/410 Loss: 0.342849
2026-08-17 20:46: Train Epoch 48: 220/410 Loss: 0.340639
2026-08-17 20:46: Train Epoch 48: 240/410 Loss: 0.358621
2026-08-17 20:46: Train Epoch 48: 260/410 Loss: 0.341664
2026-08-17 20:46: Train Epoch 48: 280/410 Loss: 0.344784
2026-08-17 20:46: Train Epoch 48: 300/410 Loss: 0.337310
2026-08-17 20:46: Train Epoch 48: 320/410 Loss: 0.349670
2026-08-17 20:47: Train Epoch 48: 340/410 Loss: 0.342307
2026-08-17 20:47: Train Epoch 48: 360/410 Loss: 0.348528
2026-08-17 20:47: Train Epoch 48: 380/410 Loss: 0.352978
2026-08-17 20:47: Train Epoch 48: 400/410 Loss: 0.349044
2026-08-17 20:47: **********Train Epoch 48: averaged Loss: 0.345887, tf_ratio: 1.000000
2026-08-17 20:47: **********Val Epoch 48: average Loss: 0.339190
2026-08-17 20:47: Train Epoch 49: 0/410 Loss: 0.346831
2026-08-17 20:47: Train Epoch 49: 20/410 Loss: 0.341838
2026-08-17 20:47: Train Epoch 49: 40/410 Loss: 0.341525
2026-08-17 20:47: Train Epoch 49: 60/410 Loss: 0.355146
2026-08-17 20:47: Train Epoch 49: 80/410 Loss: 0.342196
2026-08-17 20:47: Train Epoch 49: 100/410 Loss: 0.344595
2026-08-17 20:47: Train Epoch 49: 120/410 Loss: 0.354822
2026-08-17 20:47: Train Epoch 49: 140/410 Loss: 0.366175
2026-08-17 20:47: Train Epoch 49: 160/410 Loss: 0.349612
2026-08-17 20:47: Train Epoch 49: 180/410 Loss: 0.341132
2026-08-17 20:47: Train Epoch 49: 200/410 Loss: 0.348070
2026-08-17 20:47: Train Epoch 49: 220/410 Loss: 0.348460
2026-08-17 20:47: Train Epoch 49: 240/410 Loss: 0.349459
2026-08-17 20:47: Train Epoch 49: 260/410 Loss: 0.356732
2026-08-17 20:47: Train Epoch 49: 280/410 Loss: 0.339074
2026-08-17 20:47: Train Epoch 49: 300/410 Loss: 0.329626
2026-08-17 20:47: Train Epoch 49: 320/410 Loss: 0.358994
2026-08-17 20:48: Train Epoch 49: 340/410 Loss: 0.333720
2026-08-17 20:48: Train Epoch 49: 360/410 Loss: 0.344362
2026-08-17 20:48: Train Epoch 49: 380/410 Loss: 0.341489
2026-08-17 20:48: Train Epoch 49: 400/410 Loss: 0.360751
2026-08-17 20:48: **********Train Epoch 49: averaged Loss: 0.345623, tf_ratio: 1.000000
2026-08-17 20:48: **********Val Epoch 49: average Loss: 0.338475
2026-08-17 20:48: *********************************Current best model saved!
2026-08-17 20:48: Train Epoch 50: 0/410 Loss: 0.341581
2026-08-17 20:48: Train Epoch 50: 20/410 Loss: 0.322179
2026-08-17 20:48: Train Epoch 50: 40/410 Loss: 0.346681
2026-08-17 20:48: Train Epoch 50: 60/410 Loss: 0.344378
2026-08-17 20:48: Train Epoch 50: 80/410 Loss: 0.334296
2026-08-17 20:48: Train Epoch 50: 100/410 Loss: 0.337720
2026-08-17 20:48: Train Epoch 50: 120/410 Loss: 0.352171
2026-08-17 20:48: Train Epoch 50: 140/410 Loss: 0.330938
2026-08-17 20:48: Train Epoch 50: 160/410 Loss: 0.341165
2026-08-17 20:48: Train Epoch 50: 180/410 Loss: 0.334802
2026-08-17 20:48: Train Epoch 50: 200/410 Loss: 0.351378
2026-08-17 20:48: Train Epoch 50: 220/410 Loss: 0.346615
2026-08-17 20:48: Train Epoch 50: 240/410 Loss: 0.349151
2026-08-17 20:48: Train Epoch 50: 260/410 Loss: 0.345548
2026-08-17 20:48: Train Epoch 50: 280/410 Loss: 0.337324
2026-08-17 20:48: Train Epoch 50: 300/410 Loss: 0.338296
2026-08-17 20:49: Train Epoch 50: 320/410 Loss: 0.360097
2026-08-17 20:49: Train Epoch 50: 340/410 Loss: 0.340004
2026-08-17 20:49: Train Epoch 50: 360/410 Loss: 0.344052
2026-08-17 20:49: Train Epoch 50: 380/410 Loss: 0.348748
2026-08-17 20:49: Train Epoch 50: 400/410 Loss: 0.343389
2026-08-17 20:49: **********Train Epoch 50: averaged Loss: 0.345458, tf_ratio: 1.000000
2026-08-17 20:49: **********Val Epoch 50: average Loss: 0.340931
2026-08-17 20:49: Total training time: 51.7744min, best loss: 0.338475
2026-08-17 20:49: Saving current best model to /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial3_20260817195731/best_model.pth
2026-08-17 20:49: Horizon 01, MAE: 0.12, RMSE: 0.18, MAPE: 65.3325%
2026-08-17 20:49: Horizon 02, MAE: 0.18, RMSE: 0.25, MAPE: 92.1074%
2026-08-17 20:49: Horizon 03, MAE: 0.21, RMSE: 0.29, MAPE: 111.3253%
2026-08-17 20:49: Horizon 04, MAE: 0.24, RMSE: 0.33, MAPE: 129.3990%
2026-08-17 20:49: Horizon 05, MAE: 0.26, RMSE: 0.36, MAPE: 137.9946%
2026-08-17 20:49: Horizon 06, MAE: 0.28, RMSE: 0.38, MAPE: 145.3750%
2026-08-17 20:49: Horizon 07, MAE: 0.29, RMSE: 0.39, MAPE: 150.2978%
2026-08-17 20:49: Horizon 08, MAE: 0.30, RMSE: 0.41, MAPE: 153.0965%
2026-08-17 20:49: Horizon 09, MAE: 0.31, RMSE: 0.41, MAPE: 155.2924%
2026-08-17 20:49: Horizon 10, MAE: 0.31, RMSE: 0.42, MAPE: 158.6495%
2026-08-17 20:49: Horizon 11, MAE: 0.32, RMSE: 0.43, MAPE: 162.2609%
2026-08-17 20:49: Horizon 12, MAE: 0.32, RMSE: 0.43, MAPE: 164.3554%
2026-08-17 20:49: Horizon 13, MAE: 0.33, RMSE: 0.43, MAPE: 167.4079%
2026-08-17 20:49: Horizon 14, MAE: 0.33, RMSE: 0.44, MAPE: 169.6926%
2026-08-17 20:49: Horizon 15, MAE: 0.33, RMSE: 0.44, MAPE: 171.3723%
2026-08-17 20:49: Horizon 16, MAE: 0.33, RMSE: 0.44, MAPE: 171.7451%
2026-08-17 20:49: Horizon 17, MAE: 0.33, RMSE: 0.45, MAPE: 170.4262%
2026-08-17 20:49: Horizon 18, MAE: 0.34, RMSE: 0.45, MAPE: 169.7997%
2026-08-17 20:49: Horizon 19, MAE: 0.34, RMSE: 0.45, MAPE: 168.3497%
2026-08-17 20:49: Horizon 20, MAE: 0.34, RMSE: 0.45, MAPE: 169.7739%
2026-08-17 20:49: Horizon 21, MAE: 0.34, RMSE: 0.46, MAPE: 171.4794%
2026-08-17 20:49: Horizon 22, MAE: 0.34, RMSE: 0.46, MAPE: 172.8992%
2026-08-17 20:49: Horizon 23, MAE: 0.34, RMSE: 0.46, MAPE: 174.6779%
2026-08-17 20:49: Horizon 24, MAE: 0.35, RMSE: 0.47, MAPE: 175.6343%
2026-08-17 20:49: Horizon 25, MAE: 0.35, RMSE: 0.47, MAPE: 179.2324%
2026-08-17 20:49: Horizon 26, MAE: 0.36, RMSE: 0.48, MAPE: 181.6034%
2026-08-17 20:49: Horizon 27, MAE: 0.37, RMSE: 0.49, MAPE: 184.3877%
2026-08-17 20:49: Horizon 28, MAE: 0.37, RMSE: 0.49, MAPE: 186.5310%
2026-08-17 20:49: Horizon 29, MAE: 0.37, RMSE: 0.50, MAPE: 190.3432%
2026-08-17 20:49: Horizon 30, MAE: 0.38, RMSE: 0.50, MAPE: 192.1887%
2026-08-17 20:49: Horizon 31, MAE: 0.38, RMSE: 0.50, MAPE: 193.5062%
2026-08-17 20:49: Horizon 32, MAE: 0.38, RMSE: 0.51, MAPE: 194.6761%
2026-08-17 20:49: Horizon 33, MAE: 0.38, RMSE: 0.51, MAPE: 194.3605%
2026-08-17 20:49: Horizon 34, MAE: 0.38, RMSE: 0.51, MAPE: 193.4589%
2026-08-17 20:49: Horizon 35, MAE: 0.39, RMSE: 0.51, MAPE: 193.8991%
2026-08-17 20:49: Horizon 36, MAE: 0.39, RMSE: 0.52, MAPE: 195.8145%
2026-08-17 20:49: Horizon 37, MAE: 0.39, RMSE: 0.52, MAPE: 197.0052%
2026-08-17 20:49: Horizon 38, MAE: 0.39, RMSE: 0.52, MAPE: 197.8520%
2026-08-17 20:49: Horizon 39, MAE: 0.39, RMSE: 0.52, MAPE: 196.7573%
2026-08-17 20:49: Horizon 40, MAE: 0.39, RMSE: 0.52, MAPE: 196.4696%
2026-08-17 20:49: Horizon 41, MAE: 0.39, RMSE: 0.52, MAPE: 197.6393%
2026-08-17 20:49: Horizon 42, MAE: 0.40, RMSE: 0.52, MAPE: 198.3474%
2026-08-17 20:49: Horizon 43, MAE: 0.40, RMSE: 0.53, MAPE: 199.2938%
2026-08-17 20:49: Horizon 44, MAE: 0.40, RMSE: 0.53, MAPE: 199.9021%
2026-08-17 20:49: Horizon 45, MAE: 0.40, RMSE: 0.53, MAPE: 200.4240%
2026-08-17 20:49: Horizon 46, MAE: 0.40, RMSE: 0.53, MAPE: 199.9935%
2026-08-17 20:49: Horizon 47, MAE: 0.40, RMSE: 0.53, MAPE: 199.7757%
2026-08-17 20:49: Horizon 48, MAE: 0.40, RMSE: 0.53, MAPE: 200.8146%
2026-08-17 20:49: Average Horizon, MAE: 0.34, RMSE: 0.46, MAPE: 173.8178%
wandb: updating run metadata
wandb: uploading output.log; uploading wandb-summary.json; uploading config.yaml
wandb: uploading output.log
wandb: 
wandb: Run history:
wandb:          epoch ▁▁▁▁▂▂▂▂▂▃▃▃▃▄▄▄▄▄▄▄▅▅▅▅▅▆▆▆▇▇▇▇▇▇▇▇▇▇██
wandb:     train/loss █▅▅▄▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: train/tf_ratio ▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb:       val/loss █▇▆▅▃▂▂▂▂▂▂▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁▁
wandb: 
wandb: Run summary:
wandb:     best_val_loss 0.33847
wandb:             epoch 50
wandb:        train/loss 0.34546
wandb:    train/tf_ratio 1
wandb: training_time_min 51.77436
wandb:          val/loss 0.34093
wandb: 
wandb: 🚀 View run AGCRN_Tune_3 at: https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather/runs/xi75w8kl
wandb: ⭐️ View project at: https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather
wandb: Synced 5 W&B file(s), 0 media file(s), 0 artifact file(s) and 0 other file(s)
wandb: Find logs at: ./wandb/run-20260817_195731-xi75w8kl/logs
[I 2026-08-17 20:49:28,314] Trial 3 finished with value: 0.3384748088086353 and parameters: {'batch_size': 128, 'lr_init': 0.00021298602314682435, 'lag': 48, 'num_layers': 1, 'rnn_units': 16, 'embed_dim': 3}. Best is trial 2 with value: 0.3144410852718791.
wandb: setting up run ndwonsr6
wandb: Tracking run with wandb version 0.26.1
wandb: Run data is saved locally in /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/wandb/run-20260817_204929-ndwonsr6
wandb: Run `wandb offline` to turn off syncing.
wandb: Syncing run AGCRN_Tune_4
wandb: ⭐️ View project at https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather
wandb: 🚀 View run at https://wandb.ai/chkkar002-university-of-cape-town/stgnn-weather/runs/ndwonsr6
2026-08-17 20:49: Experiment log path in: /scratch/chkkar002/Diffusion_Based_STGNNs/AGCRN/model/experiments/SAWS/trial4_20260817204928
2026-08-17 20:49: Train Epoch 1: 0/821 Loss: 0.988995
2026-08-17 20:49: Train Epoch 1: 20/821 Loss: 0.632975
2026-08-17 20:49: Train Epoch 1: 40/821 Loss: 0.492173
2026-08-17 20:49: Train Epoch 1: 60/821 Loss: 0.431351
2026-08-17 20:49: Train Epoch 1: 80/821 Loss: 0.412368
2026-08-17 20:49: Train Epoch 1: 100/821 Loss: 0.388344
2026-08-17 20:49: Train Epoch 1: 120/821 Loss: 0.395914
2026-08-17 20:49: Train Epoch 1: 140/821 Loss: 0.354434
2026-08-17 20:49: Train Epoch 1: 160/821 Loss: 0.380540
2026-08-17 20:49: Train Epoch 1: 180/821 Loss: 0.383203
2026-08-17 20:49: Train Epoch 1: 200/821 Loss: 0.378577
2026-08-17 20:49: Train Epoch 1: 220/821 Loss: 0.353904
2026-08-17 20:49: Train Epoch 1: 240/821 Loss: 0.390854
2026-08-17 20:49: Train Epoch 1: 260/821 Loss: 0.362511
2026-08-17 20:49: Train Epoch 1: 280/821 Loss: 0.374205
2026-08-17 20:49: Train Epoch 1: 300/821 Loss: 0.367624
2026-08-17 20:49: Train Epoch 1: 320/821 Loss: 0.373046
2026-08-17 20:49: Train Epoch 1: 340/821 Loss: 0.370740
2026-08-17 20:49: Train Epoch 1: 360/821 Loss: 0.377514
2026-08-17 20:49: Train Epoch 1: 380/821 Loss: 0.352847
2026-08-17 20:50: Train Epoch 1: 400/821 Loss: 0.373981
2026-08-17 20:50: Train Epoch 1: 420/821 Loss: 0.349040
2026-08-17 20:50: Train Epoch 1: 440/821 Loss: 0.360045
2026-08-17 20:50: Train Epoch 1: 460/821 Loss: 0.357516
2026-08-17 20:50: Train Epoch 1: 480/821 Loss: 0.355961
2026-08-17 20:50: Train Epoch 1: 500/821 Loss: 0.358208
2026-08-17 20:50: Train Epoch 1: 520/821 Loss: 0.345989
2026-08-17 20:50: Train Epoch 1: 540/821 Loss: 0.370782
2026-08-17 20:50: Train Epoch 1: 560/821 Loss: 0.347776
2026-08-17 20:50: Train Epoch 1: 580/821 Loss: 0.366069
2026-08-17 20:50: Train Epoch 1: 600/821 Loss: 0.339781
2026-08-17 20:50: Train Epoch 1: 620/821 Loss: 0.360216
2026-08-17 20:50: Train Epoch 1: 640/821 Loss: 0.346838
2026-08-17 20:50: Train Epoch 1: 660/821 Loss: 0.341253
2026-08-17 20:50: Train Epoch 1: 680/821 Loss: 0.350902
2026-08-17 20:50: Train Epoch 1: 700/821 Loss: 0.354762
2026-08-17 20:50: Train Epoch 1: 720/821 Loss: 0.338291
2026-08-17 20:50: Train Epoch 1: 740/821 Loss: 0.354248
2026-08-17 20:50: Train Epoch 1: 760/821 Loss: 0.363947
2026-08-17 20:50: Train Epoch 1: 780/821 Loss: 0.355884
2026-08-17 20:50: Train Epoch 1: 800/821 Loss: 0.339134
2026-08-17 20:50: Train Epoch 1: 820/821 Loss: 0.358959
2026-08-17 20:50: **********Train Epoch 1: averaged Loss: 0.379432, tf_ratio: 1.000000
2026-08-17 20:50: **********Val Epoch 1: average Loss: 0.341999
2026-08-17 20:50: *********************************Current best model saved!
2026-08-17 20:50: Train Epoch 2: 0/821 Loss: 0.347880
2026-08-17 20:50: Train Epoch 2: 20/821 Loss: 0.344288
2026-08-17 20:50: Train Epoch 2: 40/821 Loss: 0.331481
2026-08-17 20:50: Train Epoch 2: 60/821 Loss: 0.345481
2026-08-17 20:50: Train Epoch 2: 80/821 Loss: 0.330300
2026-08-17 20:50: Train Epoch 2: 100/821 Loss: 0.338582
2026-08-17 20:50: Train Epoch 2: 120/821 Loss: 0.345669
2026-08-17 20:50: Train Epoch 2: 140/821 Loss: 0.323120
2026-08-17 20:50: Train Epoch 2: 160/821 Loss: 0.330868
2026-08-17 20:50: Train Epoch 2: 180/821 Loss: 0.325184
2026-08-17 20:50: Train Epoch 2: 200/821 Loss: 0.321388
2026-08-17 20:50: Train Epoch 2: 220/821 Loss: 0.322681
2026-08-17 20:50: Train Epoch 2: 240/821 Loss: 0.328965
2026-08-17 20:50: Train Epoch 2: 260/821 Loss: 0.336440
2026-08-17 20:50: Train Epoch 2: 280/821 Loss: 0.340811
2026-08-17 20:51: Train Epoch 2: 300/821 Loss: 0.344096
2026-08-17 20:51: Train Epoch 2: 320/821 Loss: 0.325307
2026-08-17 20:51: Train Epoch 2: 340/821 Loss: 0.337224
2026-08-17 20:51: Train Epoch 2: 360/821 Loss: 0.335568
2026-08-17 20:51: Train Epoch 2: 380/821 Loss: 0.347547
2026-08-17 20:51: Train Epoch 2: 400/821 Loss: 0.325875
2026-08-17 20:51: Train Epoch 2: 420/821 Loss: 0.331628
2026-08-17 20:51: Train Epoch 2: 440/821 Loss: 0.318120
2026-08-17 20:51: Train Epoch 2: 460/821 Loss: 0.345774
2026-08-17 20:51: Train Epoch 2: 480/821 Loss: 0.333409
2026-08-17 20:51: Train Epoch 2: 500/821 Loss: 0.330707
2026-08-17 20:51: Train Epoch 2: 520/821 Loss: 0.308885
2026-08-17 20:51: Train Epoch 2: 540/821 Loss: 0.331719
2026-08-17 20:51: Train Epoch 2: 560/821 Loss: 0.335125
2026-08-17 20:51: Train Epoch 2: 580/821 Loss: 0.318327
2026-08-17 20:51: Train Epoch 2: 600/821 Loss: 0.320945
2026-08-17 20:51: Train Epoch 2: 620/821 Loss: 0.316756
2026-08-17 20:51: Train Epoch 2: 640/821 Loss: 0.313258
2026-08-17 20:51: Train Epoch 2: 660/821 Loss: 0.319065
2026-08-17 20:51: Train Epoch 2: 680/821 Loss: 0.331513
2026-08-17 20:51: Train Epoch 2: 700/821 Loss: 0.323770
2026-08-17 20:51: Train Epoch 2: 720/821 Loss: 0.315786
2026-08-17 20:51: Train Epoch 2: 740/821 Loss: 0.309062
2026-08-17 20:51: Train Epoch 2: 760/821 Loss: 0.328052
2026-08-17 20:51: Train Epoch 2: 780/821 Loss: 0.349816
2026-08-17 20:51: Train Epoch 2: 800/821 Loss: 0.336380
2026-08-17 20:51: Train Epoch 2: 820/821 Loss: 0.340636
2026-08-17 20:51: **********Train Epoch 2: averaged Loss: 0.333181, tf_ratio: 1.000000
2026-08-17 20:51: **********Val Epoch 2: average Loss: 0.333736
2026-08-17 20:51: *********************************Current best model saved!
2026-08-17 20:51: Train Epoch 3: 0/821 Loss: 0.340337
2026-08-17 20:51: Train Epoch 3: 20/821 Loss: 0.329718
2026-08-17 20:51: Train Epoch 3: 40/821 Loss: 0.322489
2026-08-17 20:51: Train Epoch 3: 60/821 Loss: 0.332359
2026-08-17 20:51: Train Epoch 3: 80/821 Loss: 0.330607
2026-08-17 20:51: Train Epoch 3: 100/821 Loss: 0.314607
2026-08-17 20:51: Train Epoch 3: 120/821 Loss: 0.306724
2026-08-17 20:51: Train Epoch 3: 140/821 Loss: 0.308871
2026-08-17 20:51: Train Epoch 3: 160/821 Loss: 0.326451
2026-08-17 20:52: Train Epoch 3: 180/821 Loss: 0.324033
2026-08-17 20:52: Train Epoch 3: 200/821 Loss: 0.332438
2026-08-17 20:52: Train Epoch 3: 220/821 Loss: 0.327520
2026-08-17 20:52: Train Epoch 3: 240/821 Loss: 0.311790
2026-08-17 20:52: Train Epoch 3: 260/821 Loss: 0.300604
2026-08-17 20:52: Train Epoch 3: 280/821 Loss: 0.320317
2026-08-17 20:52: Train Epoch 3: 300/821 Loss: 0.329592
2026-08-17 20:52: Train Epoch 3: 320/821 Loss: 0.323424
2026-08-17 20:52: Train Epoch 3: 340/821 Loss: 0.321294
2026-08-17 20:52: Train Epoch 3: 360/821 Loss: 0.342681
2026-08-17 20:52: Train Epoch 3: 380/821 Loss: 0.325838
2026-08-17 20:52: Train Epoch 3: 400/821 Loss: 0.316717
2026-08-17 20:52: Train Epoch 3: 420/821 Loss: 0.322300
2026-08-17 20:52: Train Epoch 3: 440/821 Loss: 0.320470
2026-08-17 20:52: Train Epoch 3: 460/821 Loss: 0.330609
2026-08-17 20:52: Train Epoch 3: 480/821 Loss: 0.323452
2026-08-17 20:52: Train Epoch 3: 500/821 Loss: 0.304885
2026-08-17 20:52: Train Epoch 3: 520/821 Loss: 0.316209
2026-08-17 20:52: Train Epoch 3: 540/821 Loss: 0.317801
2026-08-17 20:52: Train Epoch 3: 560/821 Loss: 0.335683
2026-08-17 20:52: Train Epoch 3: 580/821 Loss: 0.331829
2026-08-17 20:52: Train Epoch 3: 600/821 Loss: 0.324524
2026-08-17 20:52: Train Epoch 3: 620/821 Loss: 0.314229
2026-08-17 20:52: Train Epoch 3: 640/821 Loss: 0.316711
2026-08-17 20:52: Train Epoch 3: 660/821 Loss: 0.327574
2026-08-17 20:52: Train Epoch 3: 680/821 Loss: 0.318228
2026-08-17 20:52: Train Epoch 3: 700/821 Loss: 0.315326
2026-08-17 20:52: Train Epoch 3: 720/821 Loss: 0.327902
2026-08-17 20:52: Train Epoch 3: 740/821 Loss: 0.314346
2026-08-17 20:52: Train Epoch 3: 760/821 Loss: 0.320394
2026-08-17 20:52: Train Epoch 3: 780/821 Loss: 0.328815
2026-08-17 20:52: Train Epoch 3: 800/821 Loss: 0.328883
2026-08-17 20:52: Train Epoch 3: 820/821 Loss: 0.315470
2026-08-17 20:52: **********Train Epoch 3: averaged Loss: 0.323063, tf_ratio: 1.000000
2026-08-17 20:52: **********Val Epoch 3: average Loss: 0.330061
2026-08-17 20:52: *********************************Current best model saved!
2026-08-17 20:52: Train Epoch 4: 0/821 Loss: 0.328038
2026-08-17 20:52: Train Epoch 4: 20/821 Loss: 0.306052
2026-08-17 20:52: Train Epoch 4: 40/821 Loss: 0.308110
2026-08-17 20:52: Train Epoch 4: 60/821 Loss: 0.325317
2026-08-17 20:53: Train Epoch 4: 80/821 Loss: 0.318697
2026-08-17 20:53: Train Epoch 4: 100/821 Loss: 0.307193
2026-08-17 20:53: Train Epoch 4: 120/821 Loss: 0.342519
2026-08-17 20:53: Train Epoch 4: 140/821 Loss: 0.326427
2026-08-17 20:53: Train Epoch 4: 160/821 Loss: 0.317061
2026-08-17 20:53: Train Epoch 4: 180/821 Loss: 0.325634
2026-08-17 20:53: Train Epoch 4: 200/821 Loss: 0.323595
2026-08-17 20:53: Train Epoch 4: 220/821 Loss: 0.313586
2026-08-17 20:53: Train Epoch 4: 240/821 Loss: 0.317356
2026-08-17 20:53: Train Epoch 4: 260/821 Loss: 0.316430
2026-08-17 20:53: Train Epoch 4: 280/821 Loss: 0.315106
2026-08-17 20:53: Train Epoch 4: 300/821 Loss: 0.318886
2026-08-17 20:53: Train Epoch 4: 320/821 Loss: 0.307176
2026-08-17 20:53: Train Epoch 4: 340/821 Loss: 0.316042
2026-08-17 20:53: Train Epoch 4: 360/821 Loss: 0.324817
2026-08-17 20:53: Train Epoch 4: 380/821 Loss: 0.307567
2026-08-17 20:53: Train Epoch 4: 400/821 Loss: 0.310481
2026-08-17 20:53: Train Epoch 4: 420/821 Loss: 0.318617
2026-08-17 20:53: Train Epoch 4: 440/821 Loss: 0.333635
2026-08-17 20:53: Train Epoch 4: 460/821 Loss: 0.322652
2026-08-17 20:53: Train Epoch 4: 480/821 Loss: 0.321593
2026-08-17 20:53: Train Epoch 4: 500/821 Loss: 0.323939
2026-08-17 20:53: Train Epoch 4: 520/821 Loss: 0.296387
2026-08-17 20:53: Train Epoch 4: 540/821 Loss: 0.304119
